"","from","to","type","subtype"
"211","CLDN16","CLDN12","PPrel","binding/association"
"212","CLDN16","CLDN10","PPrel","binding/association"
"213","CLDN16","CLDN8","PPrel","binding/association"
"214","CLDN16","CLDN6","PPrel","binding/association"
"215","CLDN16","CLDN2","PPrel","binding/association"
"216","CLDN16","CLDN1","PPrel","binding/association"
"217","CLDN16","CLDN9","PPrel","binding/association"
"218","CLDN4","CLDN24","PPrel","binding/association"
"219","CLDN4","CLDN34","PPrel","binding/association"
"220","CLDN4","CLDN16","PPrel","binding/association"
"221","CLDN4","CLDN4","PPrel","binding/association"
"222","CLDN4","CLDN3","PPrel","binding/association"
"223","CLDN4","CLDN7","PPrel","binding/association"
"224","CLDN4","CLDN23","PPrel","binding/association"
"225","CLDN4","CLDN19","PPrel","binding/association"
"226","CLDN4","CLDN14","PPrel","binding/association"
"227","CLDN4","CLDN15","PPrel","binding/association"
"228","CLDN4","CLDN17","PPrel","binding/association"
"229","CLDN4","CLDN20","PPrel","binding/association"
"230","CLDN4","CLDN11","PPrel","binding/association"
"231","CLDN4","CLDN18","PPrel","binding/association"
"232","CLDN4","CLDN22","PPrel","binding/association"
"233","CLDN4","CLDN25","PPrel","binding/association"
"234","CLDN4","CLDN5","PPrel","binding/association"
"235","CLDN4","CLDN12","PPrel","binding/association"
"236","CLDN4","CLDN10","PPrel","binding/association"
"237","CLDN4","CLDN8","PPrel","binding/association"
"238","CLDN4","CLDN6","PPrel","binding/association"
"239","CLDN4","CLDN2","PPrel","binding/association"
"240","CLDN4","CLDN1","PPrel","binding/association"
"241","CLDN4","CLDN9","PPrel","binding/association"
"242","CLDN3","CLDN24","PPrel","binding/association"
"243","CLDN3","CLDN34","PPrel","binding/association"
"244","CLDN3","CLDN16","PPrel","binding/association"
"245","CLDN3","CLDN4","PPrel","binding/association"
"246","CLDN3","CLDN3","PPrel","binding/association"
"247","CLDN3","CLDN7","PPrel","binding/association"
"248","CLDN3","CLDN23","PPrel","binding/association"
"249","CLDN3","CLDN19","PPrel","binding/association"
"250","CLDN3","CLDN14","PPrel","binding/association"
"251","CLDN3","CLDN15","PPrel","binding/association"
"252","CLDN3","CLDN17","PPrel","binding/association"
"253","CLDN3","CLDN20","PPrel","binding/association"
"254","CLDN3","CLDN11","PPrel","binding/association"
"255","CLDN3","CLDN18","PPrel","binding/association"
"256","CLDN3","CLDN22","PPrel","binding/association"
"257","CLDN3","CLDN25","PPrel","binding/association"
"258","CLDN3","CLDN5","PPrel","binding/association"
"259","CLDN3","CLDN12","PPrel","binding/association"
"260","CLDN3","CLDN10","PPrel","binding/association"
"261","CLDN3","CLDN8","PPrel","binding/association"
"262","CLDN3","CLDN6","PPrel","binding/association"
"263","CLDN3","CLDN2","PPrel","binding/association"
"264","CLDN3","CLDN1","PPrel","binding/association"
"265","CLDN3","CLDN9","PPrel","binding/association"
"266","CLDN7","CLDN24","PPrel","binding/association"
"267","CLDN7","CLDN34","PPrel","binding/association"
"268","CLDN7","CLDN16","PPrel","binding/association"
"269","CLDN7","CLDN4","PPrel","binding/association"
"270","CLDN7","CLDN3","PPrel","binding/association"
"271","CLDN7","CLDN7","PPrel","binding/association"
"272","CLDN7","CLDN23","PPrel","binding/association"
"273","CLDN7","CLDN19","PPrel","binding/association"
"274","CLDN7","CLDN14","PPrel","binding/association"
"275","CLDN7","CLDN15","PPrel","binding/association"
"276","CLDN7","CLDN17","PPrel","binding/association"
"277","CLDN7","CLDN20","PPrel","binding/association"
"278","CLDN7","CLDN11","PPrel","binding/association"
"279","CLDN7","CLDN18","PPrel","binding/association"
"280","CLDN7","CLDN22","PPrel","binding/association"
"281","CLDN7","CLDN25","PPrel","binding/association"
"282","CLDN7","CLDN5","PPrel","binding/association"
"283","CLDN7","CLDN12","PPrel","binding/association"
"284","CLDN7","CLDN10","PPrel","binding/association"
"285","CLDN7","CLDN8","PPrel","binding/association"
"286","CLDN7","CLDN6","PPrel","binding/association"
"287","CLDN7","CLDN2","PPrel","binding/association"
"288","CLDN7","CLDN1","PPrel","binding/association"
"289","CLDN7","CLDN9","PPrel","binding/association"
"290","CLDN23","CLDN24","PPrel","binding/association"
"291","CLDN23","CLDN34","PPrel","binding/association"
"292","CLDN23","CLDN16","PPrel","binding/association"
"293","CLDN23","CLDN4","PPrel","binding/association"
"294","CLDN23","CLDN3","PPrel","binding/association"
"295","CLDN23","CLDN7","PPrel","binding/association"
"296","CLDN23","CLDN23","PPrel","binding/association"
"297","CLDN23","CLDN19","PPrel","binding/association"
"298","CLDN23","CLDN14","PPrel","binding/association"
"299","CLDN23","CLDN15","PPrel","binding/association"
"300","CLDN23","CLDN17","PPrel","binding/association"
"301","CLDN23","CLDN20","PPrel","binding/association"
"302","CLDN23","CLDN11","PPrel","binding/association"
"303","CLDN23","CLDN18","PPrel","binding/association"
"304","CLDN23","CLDN22","PPrel","binding/association"
"305","CLDN23","CLDN25","PPrel","binding/association"
"306","CLDN23","CLDN5","PPrel","binding/association"
"307","CLDN23","CLDN12","PPrel","binding/association"
"308","CLDN23","CLDN10","PPrel","binding/association"
"309","CLDN23","CLDN8","PPrel","binding/association"
"310","CLDN23","CLDN6","PPrel","binding/association"
"311","CLDN23","CLDN2","PPrel","binding/association"
"312","CLDN23","CLDN1","PPrel","binding/association"
"313","CLDN23","CLDN9","PPrel","binding/association"
"314","CLDN19","CLDN24","PPrel","binding/association"
"315","CLDN19","CLDN34","PPrel","binding/association"
"316","CLDN19","CLDN16","PPrel","binding/association"
"317","CLDN19","CLDN4","PPrel","binding/association"
"318","CLDN19","CLDN3","PPrel","binding/association"
"319","CLDN19","CLDN7","PPrel","binding/association"
"320","CLDN19","CLDN23","PPrel","binding/association"
"321","CLDN19","CLDN19","PPrel","binding/association"
"322","CLDN19","CLDN14","PPrel","binding/association"
"323","CLDN19","CLDN15","PPrel","binding/association"
"324","CLDN19","CLDN17","PPrel","binding/association"
"325","CLDN19","CLDN20","PPrel","binding/association"
"326","CLDN19","CLDN11","PPrel","binding/association"
"327","CLDN19","CLDN18","PPrel","binding/association"
"328","CLDN19","CLDN22","PPrel","binding/association"
"329","CLDN19","CLDN25","PPrel","binding/association"
"330","CLDN19","CLDN5","PPrel","binding/association"
"331","CLDN19","CLDN12","PPrel","binding/association"
"332","CLDN19","CLDN10","PPrel","binding/association"
"333","CLDN19","CLDN8","PPrel","binding/association"
"334","CLDN19","CLDN6","PPrel","binding/association"
"335","CLDN19","CLDN2","PPrel","binding/association"
"336","CLDN19","CLDN1","PPrel","binding/association"
"337","CLDN19","CLDN9","PPrel","binding/association"
"338","CLDN14","CLDN24","PPrel","binding/association"
"339","CLDN14","CLDN34","PPrel","binding/association"
"340","CLDN14","CLDN16","PPrel","binding/association"
"341","CLDN14","CLDN4","PPrel","binding/association"
"342","CLDN14","CLDN3","PPrel","binding/association"
"343","CLDN14","CLDN7","PPrel","binding/association"
"344","CLDN14","CLDN23","PPrel","binding/association"
"345","CLDN14","CLDN19","PPrel","binding/association"
"346","CLDN14","CLDN14","PPrel","binding/association"
"347","CLDN14","CLDN15","PPrel","binding/association"
"348","CLDN14","CLDN17","PPrel","binding/association"
"349","CLDN14","CLDN20","PPrel","binding/association"
"350","CLDN14","CLDN11","PPrel","binding/association"
"351","CLDN14","CLDN18","PPrel","binding/association"
"352","CLDN14","CLDN22","PPrel","binding/association"
"353","CLDN14","CLDN25","PPrel","binding/association"
"354","CLDN14","CLDN5","PPrel","binding/association"
"355","CLDN14","CLDN12","PPrel","binding/association"
"356","CLDN14","CLDN10","PPrel","binding/association"
"357","CLDN14","CLDN8","PPrel","binding/association"
"358","CLDN14","CLDN6","PPrel","binding/association"
"359","CLDN14","CLDN2","PPrel","binding/association"
"360","CLDN14","CLDN1","PPrel","binding/association"
"361","CLDN14","CLDN9","PPrel","binding/association"
"362","CLDN15","CLDN24","PPrel","binding/association"
"363","CLDN15","CLDN34","PPrel","binding/association"
"364","CLDN15","CLDN16","PPrel","binding/association"
"365","CLDN15","CLDN4","PPrel","binding/association"
"366","CLDN15","CLDN3","PPrel","binding/association"
"367","CLDN15","CLDN7","PPrel","binding/association"
"368","CLDN15","CLDN23","PPrel","binding/association"
"369","CLDN15","CLDN19","PPrel","binding/association"
"370","CLDN15","CLDN14","PPrel","binding/association"
"371","CLDN15","CLDN15","PPrel","binding/association"
"372","CLDN15","CLDN17","PPrel","binding/association"
"373","CLDN15","CLDN20","PPrel","binding/association"
"374","CLDN15","CLDN11","PPrel","binding/association"
"375","CLDN15","CLDN18","PPrel","binding/association"
"376","CLDN15","CLDN22","PPrel","binding/association"
"377","CLDN15","CLDN25","PPrel","binding/association"
"378","CLDN15","CLDN5","PPrel","binding/association"
"379","CLDN15","CLDN12","PPrel","binding/association"
"380","CLDN15","CLDN10","PPrel","binding/association"
"381","CLDN15","CLDN8","PPrel","binding/association"
"382","CLDN15","CLDN6","PPrel","binding/association"
"383","CLDN15","CLDN2","PPrel","binding/association"
"384","CLDN15","CLDN1","PPrel","binding/association"
"385","CLDN15","CLDN9","PPrel","binding/association"
"386","CLDN17","CLDN24","PPrel","binding/association"
"387","CLDN17","CLDN34","PPrel","binding/association"
"388","CLDN17","CLDN16","PPrel","binding/association"
"389","CLDN17","CLDN4","PPrel","binding/association"
"390","CLDN17","CLDN3","PPrel","binding/association"
"391","CLDN17","CLDN7","PPrel","binding/association"
"392","CLDN17","CLDN23","PPrel","binding/association"
"393","CLDN17","CLDN19","PPrel","binding/association"
"394","CLDN17","CLDN14","PPrel","binding/association"
"395","CLDN17","CLDN15","PPrel","binding/association"
"396","CLDN17","CLDN17","PPrel","binding/association"
"397","CLDN17","CLDN20","PPrel","binding/association"
"398","CLDN17","CLDN11","PPrel","binding/association"
"399","CLDN17","CLDN18","PPrel","binding/association"
"400","CLDN17","CLDN22","PPrel","binding/association"
"401","CLDN17","CLDN25","PPrel","binding/association"
"402","CLDN17","CLDN5","PPrel","binding/association"
"403","CLDN17","CLDN12","PPrel","binding/association"
"404","CLDN17","CLDN10","PPrel","binding/association"
"405","CLDN17","CLDN8","PPrel","binding/association"
"406","CLDN17","CLDN6","PPrel","binding/association"
"407","CLDN17","CLDN2","PPrel","binding/association"
"408","CLDN17","CLDN1","PPrel","binding/association"
"409","CLDN17","CLDN9","PPrel","binding/association"
"410","CLDN20","CLDN24","PPrel","binding/association"
"411","CLDN20","CLDN34","PPrel","binding/association"
"412","CLDN20","CLDN16","PPrel","binding/association"
"413","CLDN20","CLDN4","PPrel","binding/association"
"414","CLDN20","CLDN3","PPrel","binding/association"
"415","CLDN20","CLDN7","PPrel","binding/association"
"416","CLDN20","CLDN23","PPrel","binding/association"
"417","CLDN20","CLDN19","PPrel","binding/association"
"418","CLDN20","CLDN14","PPrel","binding/association"
"419","CLDN20","CLDN15","PPrel","binding/association"
"420","CLDN20","CLDN17","PPrel","binding/association"
"421","CLDN20","CLDN20","PPrel","binding/association"
"422","CLDN20","CLDN11","PPrel","binding/association"
"423","CLDN20","CLDN18","PPrel","binding/association"
"424","CLDN20","CLDN22","PPrel","binding/association"
"425","CLDN20","CLDN25","PPrel","binding/association"
"426","CLDN20","CLDN5","PPrel","binding/association"
"427","CLDN20","CLDN12","PPrel","binding/association"
"428","CLDN20","CLDN10","PPrel","binding/association"
"429","CLDN20","CLDN8","PPrel","binding/association"
"430","CLDN20","CLDN6","PPrel","binding/association"
"431","CLDN20","CLDN2","PPrel","binding/association"
"432","CLDN20","CLDN1","PPrel","binding/association"
"433","CLDN20","CLDN9","PPrel","binding/association"
"434","CLDN11","CLDN24","PPrel","binding/association"
"435","CLDN11","CLDN34","PPrel","binding/association"
"436","CLDN11","CLDN16","PPrel","binding/association"
"437","CLDN11","CLDN4","PPrel","binding/association"
"438","CLDN11","CLDN3","PPrel","binding/association"
"439","CLDN11","CLDN7","PPrel","binding/association"
"440","CLDN11","CLDN23","PPrel","binding/association"
"441","CLDN11","CLDN19","PPrel","binding/association"
"442","CLDN11","CLDN14","PPrel","binding/association"
"443","CLDN11","CLDN15","PPrel","binding/association"
"444","CLDN11","CLDN17","PPrel","binding/association"
"445","CLDN11","CLDN20","PPrel","binding/association"
"446","CLDN11","CLDN11","PPrel","binding/association"
"447","CLDN11","CLDN18","PPrel","binding/association"
"448","CLDN11","CLDN22","PPrel","binding/association"
"449","CLDN11","CLDN25","PPrel","binding/association"
"450","CLDN11","CLDN5","PPrel","binding/association"
"451","CLDN11","CLDN12","PPrel","binding/association"
"452","CLDN11","CLDN10","PPrel","binding/association"
"453","CLDN11","CLDN8","PPrel","binding/association"
"454","CLDN11","CLDN6","PPrel","binding/association"
"455","CLDN11","CLDN2","PPrel","binding/association"
"456","CLDN11","CLDN1","PPrel","binding/association"
"457","CLDN11","CLDN9","PPrel","binding/association"
"458","CLDN18","CLDN24","PPrel","binding/association"
"459","CLDN18","CLDN34","PPrel","binding/association"
"460","CLDN18","CLDN16","PPrel","binding/association"
"461","CLDN18","CLDN4","PPrel","binding/association"
"462","CLDN18","CLDN3","PPrel","binding/association"
"463","CLDN18","CLDN7","PPrel","binding/association"
"464","CLDN18","CLDN23","PPrel","binding/association"
"465","CLDN18","CLDN19","PPrel","binding/association"
"466","CLDN18","CLDN14","PPrel","binding/association"
"467","CLDN18","CLDN15","PPrel","binding/association"
"468","CLDN18","CLDN17","PPrel","binding/association"
"469","CLDN18","CLDN20","PPrel","binding/association"
"470","CLDN18","CLDN11","PPrel","binding/association"
"471","CLDN18","CLDN18","PPrel","binding/association"
"472","CLDN18","CLDN22","PPrel","binding/association"
"473","CLDN18","CLDN25","PPrel","binding/association"
"474","CLDN18","CLDN5","PPrel","binding/association"
"475","CLDN18","CLDN12","PPrel","binding/association"
"476","CLDN18","CLDN10","PPrel","binding/association"
"477","CLDN18","CLDN8","PPrel","binding/association"
"478","CLDN18","CLDN6","PPrel","binding/association"
"479","CLDN18","CLDN2","PPrel","binding/association"
"480","CLDN18","CLDN1","PPrel","binding/association"
"481","CLDN18","CLDN9","PPrel","binding/association"
"482","CLDN22","CLDN24","PPrel","binding/association"
"483","CLDN22","CLDN34","PPrel","binding/association"
"484","CLDN22","CLDN16","PPrel","binding/association"
"485","CLDN22","CLDN4","PPrel","binding/association"
"486","CLDN22","CLDN3","PPrel","binding/association"
"487","CLDN22","CLDN7","PPrel","binding/association"
"488","CLDN22","CLDN23","PPrel","binding/association"
"489","CLDN22","CLDN19","PPrel","binding/association"
"490","CLDN22","CLDN14","PPrel","binding/association"
"491","CLDN22","CLDN15","PPrel","binding/association"
"492","CLDN22","CLDN17","PPrel","binding/association"
"493","CLDN22","CLDN20","PPrel","binding/association"
"494","CLDN22","CLDN11","PPrel","binding/association"
"495","CLDN22","CLDN18","PPrel","binding/association"
"496","CLDN22","CLDN22","PPrel","binding/association"
"497","CLDN22","CLDN25","PPrel","binding/association"
"498","CLDN22","CLDN5","PPrel","binding/association"
"499","CLDN22","CLDN12","PPrel","binding/association"
"500","CLDN22","CLDN10","PPrel","binding/association"
"501","CLDN22","CLDN8","PPrel","binding/association"
"502","CLDN22","CLDN6","PPrel","binding/association"
"503","CLDN22","CLDN2","PPrel","binding/association"
"504","CLDN22","CLDN1","PPrel","binding/association"
"505","CLDN22","CLDN9","PPrel","binding/association"
"506","CLDN25","CLDN24","PPrel","binding/association"
"507","CLDN25","CLDN34","PPrel","binding/association"
"508","CLDN25","CLDN16","PPrel","binding/association"
"509","CLDN25","CLDN4","PPrel","binding/association"
"510","CLDN25","CLDN3","PPrel","binding/association"
"511","CLDN25","CLDN7","PPrel","binding/association"
"512","CLDN25","CLDN23","PPrel","binding/association"
"513","CLDN25","CLDN19","PPrel","binding/association"
"514","CLDN25","CLDN14","PPrel","binding/association"
"515","CLDN25","CLDN15","PPrel","binding/association"
"516","CLDN25","CLDN17","PPrel","binding/association"
"517","CLDN25","CLDN20","PPrel","binding/association"
"518","CLDN25","CLDN11","PPrel","binding/association"
"519","CLDN25","CLDN18","PPrel","binding/association"
"520","CLDN25","CLDN22","PPrel","binding/association"
"521","CLDN25","CLDN25","PPrel","binding/association"
"522","CLDN25","CLDN5","PPrel","binding/association"
"523","CLDN25","CLDN12","PPrel","binding/association"
"524","CLDN25","CLDN10","PPrel","binding/association"
"525","CLDN25","CLDN8","PPrel","binding/association"
"526","CLDN25","CLDN6","PPrel","binding/association"
"527","CLDN25","CLDN2","PPrel","binding/association"
"528","CLDN25","CLDN1","PPrel","binding/association"
"529","CLDN25","CLDN9","PPrel","binding/association"
"530","CLDN5","CLDN24","PPrel","binding/association"
"531","CLDN5","CLDN34","PPrel","binding/association"
"532","CLDN5","CLDN16","PPrel","binding/association"
"533","CLDN5","CLDN4","PPrel","binding/association"
"534","CLDN5","CLDN3","PPrel","binding/association"
"535","CLDN5","CLDN7","PPrel","binding/association"
"536","CLDN5","CLDN23","PPrel","binding/association"
"537","CLDN5","CLDN19","PPrel","binding/association"
"538","CLDN5","CLDN14","PPrel","binding/association"
"539","CLDN5","CLDN15","PPrel","binding/association"
"540","CLDN5","CLDN17","PPrel","binding/association"
"541","CLDN5","CLDN20","PPrel","binding/association"
"542","CLDN5","CLDN11","PPrel","binding/association"
"543","CLDN5","CLDN18","PPrel","binding/association"
"544","CLDN5","CLDN22","PPrel","binding/association"
"545","CLDN5","CLDN25","PPrel","binding/association"
"546","CLDN5","CLDN5","PPrel","binding/association"
"547","CLDN5","CLDN12","PPrel","binding/association"
"548","CLDN5","CLDN10","PPrel","binding/association"
